,Reaction_ID,forward,reverse
R_2AGPA160tipp,R_2AGPA160tipp,129.32644648104713,129.3264464807997
R_2AGPA161tipp,R_2AGPA161tipp,129.3264464810472,129.32644648079963
R_EX_tma_e,R_EX_tma_e,1381.3096796364573,1381.3096796365526
R_EX_duri_e,R_EX_duri_e,1381.3096796364707,1381.3096796365392
R_EX_tmao_e,R_EX_tmao_e,1381.309679636485,1381.309679636523
R_EX_tre_e,R_EX_tre_e,1381.309679636485,1381.309679636525
R_EX_trp__L_e,R_EX_trp__L_e,1381.309679636466,1381.3096796365423
R_2AGPA180tipp,R_2AGPA180tipp,129.32644648114888,129.32644648069788
R_2AGPA181tipp,R_2AGPA181tipp,129.3264464810473,129.32644648079952
R_2AGPE120tipp,R_2AGPE120tipp,129.3264464811784,129.32644648066838
R_2AGPE140tipp,R_2AGPE140tipp,129.3264464811785,129.32644648066838
R_2AGPE141tipp,R_2AGPE141tipp,129.32644648119083,129.32644648065607
R_2AGPE160tipp,R_2AGPE160tipp,129.32644648107492,129.32644648077184
R_EX_tsul_e,R_EX_tsul_e,1381.3096796364837,1381.309679636526
R_EX_eca4colipa_e,R_EX_eca4colipa_e,1381.309679636519,1381.3096796364907
R_EX_ttdca_e,R_EX_ttdca_e,1381.3096796364875,1381.309679636521
R_2AGPE161tipp,R_2AGPE161tipp,129.32644648107865,129.32644648076817
R_2AGPE180tipp,R_2AGPE180tipp,129.32644648120038,129.3264464806464
R_2AGPE181tipp,R_2AGPE181tipp,129.3264464810787,129.32644648076814
R_2AGPEAT120,R_2AGPEAT120,282.5642794039104,282.5642794036664
R_EX_ttdcea_e,R_EX_ttdcea_e,1381.309679636488,1381.3096796365214
R_EX_enlipa_e,R_EX_enlipa_e,1381.3096796364755,1381.3096796365337
R_2AGPEAT140,R_2AGPEAT140,282.56427940391035,282.56427940366626
R_2AGPEAT141,R_2AGPEAT141,282.5642794039156,282.5642794036611
R_2AGPEAT160,R_2AGPEAT160,282.5642794039486,282.5642794036281
R_EX_ttrcyc_e,R_EX_ttrcyc_e,1381.3096796364707,1381.3096796365387
R_EX_enter_e,R_EX_enter_e,1381.3096796364594,1381.30967963655
R_2AGPEAT161,R_2AGPEAT161,282.5642794039519,282.56427940362465
